id,title,related,url,seendate,socialimage,domain,language,sourcecountry
5836,"Senators Mitt Romney , Mike Lee in self - quarantine after Sen . Rand Paul tests positive",0,https://www.nbcnews.com/health/health-news/live-blog/coronavirus-updates-over-80-million-americans-under-virtual-lockdown-china-n1165876/ncrd1166201,20200322T221500Z,https://media1.s-nbcnews.com/j/newscms/2020_12/3276716/200322-coronavirus-live-blog-social-only_f7f01e767a92ff905573691d7acc49f2.nbcnews-fp-1200-630.jpg,nbcnews.com,English,United States
7756,Trump wants country  opened up and just raring to go by Easter  ,1,https://www.cnn.com/world/live-news/coronavirus-outbreak-03-24-20-intl-hnk/h_c323f2b0be1a6e15b98883a9a2ebf3d0,20200324T183000Z,https://cdn.cnn.com/cnnnext/dam/assets/200213175741-04-coronavirus-0213-super-tease.jpg,cnn.com,English,United States
8192,"Warren , Pressley renew call for trove of national data on race and coronavirus , this time aimed at Medicare",0,https://abcnews.go.com/Politics/warren-pressley-renew-call-trove-national-data-race/story?id=70074841,20200410T103000Z,https://s.abcnews.com/images/Politics/warren-ap-aa-200409_hpMain_16x9_992.jpg,abcnews.go.com,English,United States
2937,Expansion of mail - in voting on hold in Texas,0,https://www.nbcnews.com/card/expansion-mail-voting-hold-texas-n1211736,20200521T051500Z,,nbcnews.com,English,United States
7800,"Turkey donates medical equipment , PPE to U . S . ",1,https://www.nbcnews.com/health/health-news/live-blog/2020-04-28-coronavirus-news-n1194006/ncrd1194061,20200428T111500Z,https://media1.s-nbcnews.com/j/newscms/2020_18/3325861/200427-coronavirus-live-blog-social-only_29b5935d6f956f2227cca1e0e2c31330.nbcnews-fp-1200-630.jpg,nbcnews.com,English,United States
7468,Trump says he told his 13 - year - old son the coronavirus situation is  bad  ,1,https://www.cnn.com/2020/03/16/politics/trump-barron-coronavirus-its-bad/,20200316T221500Z,https://cdn.cnn.com/cnnnext/dam/assets/200316151758-01-trump-coronavirus-briefing-0316-super-tease.jpg,cnn.com,English,United States
5280,Pence discusses coronavirus outbreak at CPAC,0,https://www.nbcnews.com/card/were-ready-anything-pence-discusses-coronavirus-outbreak-cpac-n1144356,20200227T203000Z,,nbcnews.com,English,United States
5953,"Spain , France join countries announcing more virus restrictions",0,https://www.nbcnews.com/card/spain-france-join-countries-announcing-more-virus-restrictions-n1159306,20200315T093000Z,,nbcnews.com,English,United States
5215,"Paterson , N . J ., mayor tests positive",0,https://www.nbcnews.com/card/paterson-n-j-mayor-tests-positive-n1178841,20200408T033000Z,,nbcnews.com,English,United States
1498,Coronavirus : Iran reports jump in cases and deaths,0,https://www.nbcnews.com/health/health-news/live-blog/coronavirus-updates-live-house-approves-coronavirus-aid-bill-n1158821/ncrd1158876,20200314T123000Z,https://media4.s-nbcnews.com/j/newscms/2020_11/3269821/201403_ps_man_facemask_japan_coronavirus_0458_0cd0fb29bb7c2b703bcbf021a2a934e7.nbcnews-fp-1200-630.jpg,nbcnews.com,English,United States
7617,Trump tells Senate to stop playing  partisan politic and pass a stimulus bill,1,https://www.foxnews.com/politics/trump-tells-senate-to-stop-playing-partisan-politics-and-pass-a-stimulus-bill,20200323T231500Z,https://cf-images.us-east-1.prod.boltdns.net/v1/static/694940094001/31cf9b12-7c6c-4f78-b72e-df237ba26543/e9a37670-f755-42a7-b8c6-a101e2d1bbc2/1280x720/match/image.jpg,foxnews.com,English,United States
1744,Coronavirus : What we know about Mike Pence and the task force,1,https://www.usatoday.com/story/news/politics/2020/02/27/coronavirus-what-we-know-mike-pence-and-task-force/4891905002/,20200227T234500Z,"https://www.gannett-cdn.com/presto/2020/02/27/USAT/8f377bc3-fd2e-4120-9e19-c68c3105ed80-AP20058012876855.jpg?crop=5999,3375,x0,y305&fit=bounds",usatoday.com,English,United States
1368,Coronavirus : Apple supplier Foxconn sees quarterly profit hit two - decade low,0,https://www.nbcnews.com/health/health-news/live-blog/2020-05-15-coronavirus-news-n1207106/ncrd1207611,20200515T113000Z,https://media3.s-nbcnews.com/j/newscms/2020_20/3348871/200514-coronavirus-live-blog-social-only_5e9a8941226fa077bb6a4a55b7dcf121.nbcnews-fp-1200-630.jpg,nbcnews.com,English,United States
8049,US coronavirus : Surgeon General and NIH director pledge to get Covid - 19 vaccine once approved,1,https://www.cnn.com/2020/09/09/health/us-coronavirus-wednesday/,20200909T173000Z,https://cdn.cnn.com/cnnnext/dam/assets/200817172957-coronavirus-vaccine-trial-0813-florida-super-tease.jpg,cnn.com,English,United States
7597,Trump takes a victory lap early on in the coronavirus fight,1,https://www.cnn.com/2020/02/27/politics/coronavirus-donald-trump-politics-mike-pence-democrats/,20200227T080000Z,https://cdn.cnn.com/cnnnext/dam/assets/200226190946-02-trump-coronavirus-presser-0226-super-tease.jpg,cnn.com,English,United States
2311,"Coronavirus updates : How COVID - 19 unfolded in the U . S ., a timeline",1,https://www.usatoday.com/in-depth/news/nation/2020/04/21/coronavirus-updates-how-covid-19-unfolded-u-s-timeline/2990956001/,20200422T010000Z,"https://www.gannett-cdn.com/presto/2020/04/20/USAT/7dfce83c-01a0-4915-bb08-9c1ec1694515-Jan.30-WHO-2.jpg?crop=901,507,x0,y0",usatoday.com,English,United States
5769,Secretary of Defense says coronavirus vaccine  absolutely  possible by end of year,1,https://www.nbcnews.com/health/health-news/live-blog/2020-05-22-coronavirus-news-n1212671/ncrd1212881,20200522T180000Z,https://media4.s-nbcnews.com/j/newscms/2020_21/3359581/200522-coronavirus-live-blog-social-only_b6b137fef8e5cd41905ed73f8d967edf.nbcnews-fp-1200-630.jpg,nbcnews.com,English,United States
7587,Trump suggests injecting disinfectant to beat coronavirus,1,https://www.nbcnews.com/news/morning-briefing/trump-suggests-injecting-disinfectant-beat-coronavirus-house-passes-massive-relief-n1191626,20200424T130000Z,https://media2.s-nbcnews.com/j/newscms/2020_17/3322586/200424-georgia-corona-mc-1259_f027e50dbe222a909262722d77177b8f.nbcnews-fp-1200-630.JPG,nbcnews.com,English,United States
5630,Republicans are stuck with Donald Trump,1,https://www.cnn.com/2020/04/26/politics/us-election-2020-week-ahead/,20200426T223000Z,https://cdn.cnn.com/cnnnext/dam/assets/200424152447-02-trump-0423-super-tease.jpg,cnn.com,English,United States
4275,Live updates : Fauci and Redfield testify on coronavirus response,1,https://edition.cnn.com/politics/live-news/fauci-redfield-coronavirus-testimony-06-23-20/,20200623T151500Z,https://cdn.cnn.com/cnnnext/dam/assets/200612174549-dr-anthony-fauci-iso-june-12-sitroom-super-tease.jpg,edition.cnn.com,English,United States
2514,"Cuomo backs businesses over face masks , children grapple with the virus",0,https://www.nbcnews.com/health/health-news/blog/2020-05-29-coronavirus-news-n1217581,20200530T103000Z,https://media2.s-nbcnews.com/j/newscms/2020_22/3366291/200528-coronavirus-live-blog-social-only_1049c13811c11a1c0ab4a82a2c4e18e9.nbcnews-fp-1200-630.jpg,nbcnews.com,English,United States
215,2020 Daily Trail Markers : Ohio wraps up mail - in primary,0,https://www.cbsnews.com/news/2020-daily-trail-markers-ohio-wraps-up-mail-in-primary/,20200429T000000Z,https://cbsnews1.cbsistatic.com/hub/i/r/2019/09/14/0458c21c-c9e7-478c-9478-413eed67a1e5/thumbnail/1200x630/383f6ada006b2ab9baf5b7ff249c7262/trail-markers-newsletter-620x254-v2.jpg,cbsnews.com,English,United States
3006,Fact check : Pence rosy comments on testing have not matched reality,1,https://www.cnn.com/2020/04/28/politics/pence-comments-testing-misunderstanding/,20200429T021500Z,https://cdn.cnn.com/cnnnext/dam/assets/200424205136-04-coronavirus-briefing-0424-pence-super-tease.jpg,cnn.com,English,United States
4089,July 30 coronavirus news,1,https://edition.cnn.com/world/live-news/coronavirus-pandemic-07-30-20-intl/,20200731T083000Z,https://cdn.cnn.com/cnnnext/dam/assets/200213175739-03-coronavirus-0213-super-tease.jpg,edition.cnn.com,English,United States
5474,Premarket stocks : What happens if OPEC and Russia dont agree to cut production ? ,0,https://www.cnn.com/2020/04/09/investing/premarket-stocks/,20200409T124500Z,https://cdn.cnn.com/cnnnext/dam/assets/200107112703-saudi-arabia-oil-tanker-1211-super-tease.jpg,cnn.com,English,United States
2056,Coronavirus live updates : Pandemic adds to global mistrust in governments,0,https://www.nbcnews.com/health/health-news/live-blog/2020-06-04-coronavirus-news-n1224486,20200604T101500Z,https://media3.s-nbcnews.com/j/newscms/2020_23/3375896/200603-coronavirus-live-blog-social-only_de3be9c1cd74aa4999d89f60e61c7cd1.nbcnews-fp-1200-630.jpg,nbcnews.com,English,United States
3537,Graham warns efforts to undercut Fauci are  not going to be productive  ,1,https://www.cbsnews.com/news/lindsey-graham-efforts-to-undercut-anthony-fauci-are-not-going-to-be-productive/,20200714T194500Z,https://cbsnews3.cbsistatic.com/hub/i/r/2020/07/14/8ba0186a-c520-4e01-9c8d-7efc15419991/thumbnail/1200x630/2ec2957856ea0e1c5718f1d5fa571b06/gettyimages-1253694938.jpg,cbsnews.com,English,United States
3793,"Hundreds of protestors , some with guns , demonstrate against Michigan emergency measures",0,https://www.nbcnews.com/health/health-news/live-blog/2020-04-30-coronavirus-news-n1196031/ncrd1196976,20200430T203000Z,https://media3.s-nbcnews.com/j/newscms/2020_18/3329706/200430-coronavirus-live-blog-social-only_a9c0c9444ba86c69776b09d1c4cbae5b.nbcnews-fp-1200-630.jpg,nbcnews.com,English,United States
394,"After backlash that Trump disinfectant  ingestion  idea could be deadly , WH claims taken  out of context  ",1,https://abcnews.go.com/Politics/warnings-trump-suggesting-disinfectant-ingestion-deadly-wh-claims/story?id=70328631,20200424T153000Z,https://s.abcnews.com/images/Politics/trump-5-rt-aa-200423_hpMain_16x9_992.jpg,abcnews.go.com,English,United States
637,"As meat plants idle , California has no shortage of fish , dairy",0,https://www.nbcnews.com/news/us-news/meat-plants-idle-california-has-no-shortage-fish-dairy-n1194906,20200430T010000Z,https://media1.s-nbcnews.com/j/newscms/2020_18/3328441/200428-fish-seller-san-diego-ac-725p_6e1886cde82ca492db96f4c739638059.nbcnews-fp-1200-630.jpg,nbcnews.com,English,United States
8567,Wyoming is now the only US state not to have reported a death from the coronavirus,1,https://edition.cnn.com/world/live-news/coronavirus-pandemic-04-01-20-intl/h_72cf6015396e5c2da654749d1e6323ae,20200401T080000Z,https://cdn.cnn.com/cnnnext/dam/assets/200213175741-04-coronavirus-0213-super-tease.jpg,edition.cnn.com,English,United States
2231,Coronavirus task force to hold briefing,1,https://www.usatoday.com/story/news/politics/2020/03/16/coronavirus-task-force-hold-briefing-live-updates/5057442002/,20200316T151500Z,"https://www.gannett-cdn.com/presto/2020/03/14/USAT/b2d47b26-adc7-4eb9-ad61-bc6cab623f75-AP_Trump_Virus_Outbreak.JPG?crop=4544,2556,x0,y231&fit=bounds",usatoday.com,English,United States
8094,US sees deadliest day with 160 deaths,1,https://www.cnn.com/world/live-news/coronavirus-outbreak-03-24-20-intl-hnk/h_9e219b2654e413ba9fb880a0a2172c31,20200325T014500Z,https://cdn.cnn.com/cnnnext/dam/assets/200213175741-04-coronavirus-0213-super-tease.jpg,cnn.com,English,United States
7776,Trump West Point speech raises familie concerns of cadets traveling to N . Y . ,1,https://www.nbcnews.com/card/trumps-west-point-speech-raises-families-concerns-cadets-traveling-n-n1193366,20200427T184500Z,,nbcnews.com,English,United States
3640,HHS declares coronavirus a public health emergency in the US,1,https://www.cnn.com/asia/live-news/coronavirus-outbreak-01-31-20-intl-hnk/h_41287129d996ecb027c4580ef2059409,20200201T023000Z,https://cdn.cnn.com/cnnnext/dam/assets/200130115346-03-china-coronavirus-lockdown-unfurled-super-tease.jpg,cnn.com,English,United States
7196,Trump health official on coronavirus :  We may be seeing the worst upon us right now  ,1,https://www.nbcnews.com/card/trump-health-official-coronavirus-we-may-be-seeing-worst-upon-n1177446,20200406T131500Z,,nbcnews.com,English,United States
3228,Florida bans alcohol consumption at bars as coronavirus cases rise among younger demographics in the state,1,https://www.foxnews.com/us/florida-bans-alcohol-sales-bars-coronavirus-cases-rapidly-rise-young-demographics,20200626T214500Z,https://static.foxnews.com/foxnews.com/content/uploads/2020/06/Florida-Restaurant-Getty.jpg,foxnews.com,English,United States
5308,Pence touts  productive  coronavirus meeting after additional travel restrictions announced,1,https://www.nbcnews.com/health/health-news/live-blog/coronavirus-updates-live-countries-prepare-outbreak-spreads-n1143556/ncrd1146061,20200229T233000Z,https://media1.s-nbcnews.com/j/newscms/2020_09/3247126/200227-coronavirus-live-blog-main-cs-200p_4f56388f0ae93095eaed4b1c2ebe88f0.nbcnews-fp-1200-630.jpg,nbcnews.com,English,United States
5,  America Frontline Doctor tout hydroxychloroquine : Who are they ? ,1,https://www.usatoday.com/story/news/nation/2020/07/30/americas-frontline-doctors-tout-hydroxychloroquine-covid-who-they/5535096002/,20200730T203000Z,"https://www.gannett-cdn.com/presto/2020/07/30/USAT/b4f191d4-9c3a-4bf9-a582-a59f4dd5d4c1-tea_party_patriots_docs_video.JPG?crop=1223,688,x0,y2&fit=bounds",usatoday.com,English,United States
1530,Coronavirus : Manila to impose month - long curfew,1,https://www.nbcnews.com/health/health-news/live-blog/coronavirus-updates-live-house-approves-coronavirus-aid-bill-n1158821/ncrd1158831,20200314T094500Z,https://media4.s-nbcnews.com/j/newscms/2020_11/3269821/201403_ps_man_facemask_japan_coronavirus_0458_0cd0fb29bb7c2b703bcbf021a2a934e7.nbcnews-fp-1200-630.jpg,nbcnews.com,English,United States
5781,Sen . Johnson : Trump and his legal team crafted executive actions  pretty narrowly  ,0,https://www.foxnews.com/transcript/sen-johnson-trump-and-his-legal-team-crafted-executive-actions-pretty-narrowly,20200812T003000Z,https://cf-images.us-east-1.prod.boltdns.net/v1/static/694940094001/10aa43c6-d255-4a30-996d-840b3ee7e081/f228c4d8-6ba9-4cd0-abad-0194e1156605/1280x720/match/image.jpg,foxnews.com,English,United States
1732,Coronavirus : united kingdom Prime Minister Boris Johnson tests positive,0,https://www.nbcnews.com/health/health-news/live-blog/live-coronavirus-updates-house-members-race-back-washington-trump-xi-n1170106/ncrd1170191,20200327T141500Z,https://media3.s-nbcnews.com/j/newscms/2020_13/3282061/200326-coronavirus-live-blog-social-only_06072aceea04b82345ff54384b7b372a.nbcnews-fp-1200-630.jpg,nbcnews.com,English,United States
2263,Coronavirus update : Cuomo on New York reopening ; Jersey Shore ; Ivanka,1,https://www.usatoday.com/story/news/health/2020/05/15/coronavirus-updates-stimulus-bill-new-york-reopening-wisconsin/5196033002/,20200515T103000Z,"https://www.gannett-cdn.com/presto/2020/05/06/USAT/1dd8609f-2b83-4f11-8b54-a7c43ee66332-Nurses_coronavirus_03.JPG?crop=4764,2680,x1,y324&fit=bounds",usatoday.com,English,United States
7634,Trump to campaign in Arizona as COVID cases climb,1,https://www.cbsnews.com/news/trump-rally-arizona-coronavirus-covid-19-cases-climb/,20200612T200000Z,https://cbsnews3.cbsistatic.com/hub/i/r/2019/10/12/3ad45db8-c94f-422c-807a-3b15e80cfc08/thumbnail/1200x630/c4c607b6bd2ad1a1ccde6a7af17fc037/ap-19285066733629.jpg,cbsnews.com,English,United States
4647,Muslim pilgrims wear masks at the Grand Mosque in Mecca,0,https://www.nbcnews.com/card/muslim-pilgrims-wear-masks-grand-mosque-mecca-n1144041,20200227T164500Z,,nbcnews.com,English,United States
551,AP FACT CHECK : Trump smoke and mirrors on executive orders,1,https://abcnews.go.com/Politics/wireStory/ap-fact-check-trumps-smoke-mirrors-executive-orders-72276426,20200810T074500Z,https://s.abcnews.com/images/Politics/WireAP_af00b92c593a4395b42fea514dcc2443_16x9_992.jpg,abcnews.go.com,English,United States
1067,Canada will not send athletes to Tokyo Olympics,0,https://edition.cnn.com/world/live-news/coronavirus-outbreak-03-22-20/h_900d0ae1312a00d90668a8cc8011dcb9,20200323T024500Z,https://cdn.cnn.com/cnnnext/dam/assets/200213175741-04-coronavirus-0213-super-tease.jpg,edition.cnn.com,English,United States
6826,"Trump , Putin discuss oil , Japan stops some postal services",1,https://abcnews.go.com/Business/wireStory/trump-putin-discuss-oil-japan-stops-postal-services-69911479,20200401T064500Z,https://s.abcnews.com/images/Business/WireAP_4e36276f42924f3894fa1cef3653804f_16x9_992.jpg,abcnews.go.com,English,United States
360,A wedding in the age of social distancing,1,https://www.nbcnews.com/card/wedding-age-social-distancing-n1190011,20200423T001500Z,,nbcnews.com,English,United States
1683,Coronavirus : Trump said hed force GM to build ventilators . He hasnt,1,https://www.usatoday.com/story/news/politics/2020/04/02/coronavirus-trump-said-force-gm-build-ventilators-he-hasnt/5100856002/,20200402T201500Z,"https://www.gannett-cdn.com/presto/2020/04/01/USAT/7d6f1965-e416-4f52-9bda-db5cc288acb5-AP_Virus_Outbreak_Trump_1.JPG?crop=5471,3078,x0,y278&fit=bounds",usatoday.com,English,United States
4706,Navy secretary apologizes for calling fired captain  stupid  ,0,https://abcnews.go.com/Health/wireStory/navy-secretary-apologizes-calling-fired-captain-stupid-70026986,20200407T194500Z,https://s.abcnews.com/images/Health/WireAP_c964adce1ab34552a097a4174735c6de_16x9_992.jpg,abcnews.go.com,English,United States
5473,Premarket stocks : Investors brace for millions of new US unemployment claims,1,https://www.cnn.com/2020/04/02/investing/premarket-stocks-trading/,20200402T124500Z,https://cdn.cnn.com/cnnnext/dam/assets/200402114218-01-us-employment-0330-super-tease.jpg,cnn.com,English,United States
1871,Coronavirus government response updates : FEMA asks Pentagon for 100K body bags,1,https://abcnews.go.com/Politics/coronavirus-government-response-updates-fema-asks-pentagon-100k/story?id=69937824,20200402T170000Z,https://s.abcnews.com/images/Politics/white-house-coronavirus-briefing-01-gty-jc-200401_hpMain_16x9_992.jpg,abcnews.go.com,English,United States
7439,"Trump says every American can get a coronavirus vaccine by April , but health experts say that not likely",1,https://www.cnn.com/2020/09/18/health/trump-coronavirus-vaccine-april-promise-bn/,20200920T113000Z,https://cdn.cnn.com/cnnnext/dam/assets/200918152136-04-trump-presser-0918-super-tease.jpg,cnn.com,English,United States
116,  We disagree : Medical professionals counter coronavirus lockdown protesters,1,https://abcnews.go.com/US/disagree-medical-professionals-counter-coronavirus-lockdown-protesters/story?id=70293830,20200423T183000Z,https://s.abcnews.com/images/US/medical-professionals-counter-protest-03-rtr-jc-200422_hpMain_16x9_992.jpg,abcnews.go.com,English,United States
322,A cancer patient quarantined on a cruise ship fears she wont make it home for her treatments,0,https://www.cnn.com/2020/03/07/us/grand-princess-cancer-patient-stuck-trnd/,20200307T214500Z,https://cdn.cnn.com/cnnnext/dam/assets/200307133003-01-grand-princess-cancer-patient-super-tease.jpg,cnn.com,English,United States
8475,Why is Iran reported mortality rate for coronavirus higher than in other countries ? ,0,https://www.nbcnews.com/health/health-news/why-iran-s-reported-mortality-rate-coronavirus-higher-other-countries-n1142646,20200226T011500Z,https://media1.s-nbcnews.com/j/newscms/2020_09/3243806/200225-tehran-iran-disinfect-sunway-coronavirus-ew-322p_92ad918df4ce392adfb589eb6b6774cd.nbcnews-fp-1200-630.jpg,nbcnews.com,English,United States
4829,New York coronavirus deaths  effectively flat  as U . S . braces for peak cases in hot spots,1,https://www.nbcnews.com/news/us-news/new-york-coronavirus-deaths-effectively-flat-u-s-braces-peak-n1177626,20200406T214500Z,https://media2.s-nbcnews.com/j/newscms/2020_15/3297301/200406-javits-center-mn-1309_0461282e8697ca618330296144b68eb0.nbcnews-fp-1200-630.jpg,nbcnews.com,English,United States
3504,"Government response updates : Trump holds news briefing as White House , Senate GOP work on massive stimulus package",1,https://abcnews.go.com/Politics/trump-tweets-us-canada-closing-border-white-house/story?id=69660955,20200318T153000Z,https://s.abcnews.com/images/US/trump-1-gty-er-200317_hpMain_16x9_992.jpg,abcnews.go.com,English,United States
7099,"Trump declares national emergency to combat coronavirus , authorizes waiving of laws and regulations",1,https://www.nbcnews.com/politics/donald-trump/trump-hold-friday-afternoon-press-conference-coronavirus-n1157981?cid=public-rss_20200314,20200314T004500Z,https://media3.s-nbcnews.com/j/newscms/2020_11/3268806/200313-donald-trump-cs-1121a_d6ff13782b1ab76f44ebc6e33f3d375a.nbcnews-fp-1200-630.jpg,nbcnews.com,English,United States
7628,Trump to announce  guideline for reopening U . S . amid coronavirus pandemic,1,https://www.nbcnews.com/politics/donald-trump/trump-announce-guidelines-reopening-u-s-amid-coronavirus-pandemic-n1185666,20200416T211500Z,https://media4.s-nbcnews.com/j/newscms/2020_16/3311651/200416-donald-trump-cs-319p_841d0d21fa077a2a64a08ebef4fe7f20.nbcnews-fp-1200-630.jpg,nbcnews.com,English,United States
4616,"More than 50 who worked , voted in Wisconsin election have COVID - 19",1,https://www.nbcnews.com/health/health-news/live-blog/2020-04-29-coronavirus-news-n1195006/ncrd1195976,20200430T044500Z,https://media1.s-nbcnews.com/j/newscms/2020_18/3325861/200427-coronavirus-live-blog-social-only_29b5935d6f956f2227cca1e0e2c31330.nbcnews-fp-1200-630.jpg,nbcnews.com,English,United States
5005,NYC nurse sounds alarm as coronavirus cases worsen : Were going into battle  without the weapons  ,1,https://www.foxnews.com/media/new-york-nurse-sounds-alarm-coronavirus-worsens,20200325T121500Z,https://static.foxnews.com/foxnews.com/content/uploads/2020/03/ANTHONY.jpg,foxnews.com,English,United States
6892,Trump advised to pare back lengthy coronavirus briefings,1,https://www.foxnews.com/politics/trump-advised-to-pare-back-lengthy-coronavirus-briefings,20200424T234500Z,https://cf-images.us-east-1.prod.boltdns.net/v1/static/694940094001/b772802e-de90-4f00-8dbe-fc8dd7cd5ad9/a0ef4ce4-56b3-402f-8bfe-828364800170/1280x720/match/image.jpg,foxnews.com,English,United States
2448,"COVID : Pennsylvania stay - at - home orders unconstitutional , judge says",0,https://www.usatoday.com/story/news/politics/2020/09/14/covid-pennsylvania-stay-home-orders-unconstitutional-judge-says/5798858002/,20200916T173000Z,https://www.gannett-cdn.com/-mm-/c509ffedf06c9142807712c0682cb2e3739f8cd7/c=0-238-4578-2813/local/-/media/2020/07/02/USATODAY/usatsports/B9340712685Z.1_20200702001406_000_G9DQSS92C.2-0.jpg?&fit=crop,usatoday.com,English,United States
85,  The people have vanished : Some bars and clubs reopen in Milan,0,https://www.nbcnews.com/card/people-have-vanished-some-bars-clubs-reopen-milan-n1143746,20200227T011500Z,,nbcnews.com,English,United States
8024,"United to cut flights to Newark , LaGuardia airports",1,https://www.nbcnews.com/health/health-news/live-blog/coronavirus-live-updates-u-s-deaths-rise-more-1-000-n1176616/ncrd1176926,20200405T020000Z,https://media2.s-nbcnews.com/j/newscms/2020_14/3293531/200403-coronavirus-live-blog-social-only_80d2c5a4d7f874f6ae28988aeb8ed4f5.nbcnews-fp-1200-630.jpg,nbcnews.com,English,United States
509,Animation of infrared images shows Laura making landfall over Louisiana,0,https://www.nbcnews.com/card/infrared-images-show-laura-making-landfall-over-louisiana-n1238558,20200827T233000Z,,nbcnews.com,English,United States
2625,Delta Air Lines to retire its entire fleet of Boeing 777 jets as international travel tumbles,0,https://www.nbcnews.com/card/delta-air-lines-retire-its-entire-fleet-boeing-777-jets-n1207046,20200514T174500Z,,nbcnews.com,English,United States
5750,Schumer tells Fauci before Senate coronavirus testimony :  Let it rip  ,0,https://www.foxnews.com/politics/schumer-tells-fauci-before-senate-coronavirus-testimony-let-it-rip,20200512T003000Z,https://static.foxnews.com/foxnews.com/content/uploads/2020/05/Fauci-Schumer_AP-Getty.jpg,foxnews.com,English,United States
5203,"Pangolins may have incubated the novel coronavirus , genetic study shows",1,https://edition.cnn.com/world/live-news/coronavirus-pandemic-05-30-20-intl/h_653f7bc3ae3318a0e067fdd79b071172,20200530T030000Z,https://cdn.cnn.com/cnnnext/dam/assets/200213175729-01-coronavirus-0213-super-tease.jpg,edition.cnn.com,English,United States
2246,Coronavirus through kid eyes,0,https://www.nbcnews.com/health/health-news/live-blog/2020-05-28-coronavirus-news-n1216226/ncrd1216626,20200528T173000Z,https://media2.s-nbcnews.com/j/newscms/2020_22/3366291/200528-coronavirus-live-blog-social-only_1049c13811c11a1c0ab4a82a2c4e18e9.nbcnews-fp-1200-630.jpg,nbcnews.com,English,United States
6760,"Top Senate campaign groups announce biggest early investment in North Carolina , Arizona , Iowa",0,https://www.nbcnews.com/politics/meet-the-press/blog/meet-press-blog-latest-news-analysis-data-driving-political-discussion-n988541/ncrd1195296?cid=public-rss_20200429,20200429T173000Z,https://media1.s-nbcnews.com/j/newscms/2019_45/3089171/191107-meet-the-press-liveblog-cs-129p_9a02b422cbd06ceb3b377ce04b8d0e08.nbcnews-fp-1200-630.jpg,nbcnews.com,English,United States
1880,"Coronavirus government response updates : Trump calls US death totals  very , very strong  ",1,https://abcnews.go.com/Politics/coronavirus-government-response-updates-trump-calls-us-death/story?id=70451394,20200501T143000Z,https://s.abcnews.com/images/Politics/trump-briefing-02-rt-jef-200430_hpMain_16x9_992.jpg,abcnews.go.com,English,United States
5036,Office of Director of National Intelligence says CNN coronavirus report  contains inaccurate information  ,1,https://www.foxnews.com/media/dni-cnn-coronavirus-report-inaccurate-information,20200410T174500Z,https://cf-images.us-east-1.prod.boltdns.net/v1/static/694940094001/e7c4742e-897d-47cf-907d-6cce2b5edb61/a0796774-2a27-4ed9-bb06-2a116ab3608d/1280x720/match/image.jpg,foxnews.com,English,United States
1188,China expert :  I dont know why anyone takes China epidemic numbers seriously  ,0,https://www.foxnews.com/media/china-expert-i-dont-know-why-anyone-takes-chinas-epidemic-numbers-seriously,20200408T053000Z,https://cf-images.us-east-1.prod.boltdns.net/v1/static/694940094001/4429d69f-ec7e-4a3a-a653-9859d7367901/ddc7f6a2-90c7-4d65-b011-e5497c6fde22/1280x720/match/image.jpg,foxnews.com,English,United States
7635,Trump to declare national emergency to combat coronavirus,1,https://www.nbcnews.com/politics/donald-trump/trump-hold-friday-afternoon-press-conference-coronavirus-n1157981,20200313T164500Z,https://media3.s-nbcnews.com/j/newscms/2020_11/3268806/200313-donald-trump-cs-1121a_d6ff13782b1ab76f44ebc6e33f3d375a.nbcnews-fp-1200-630.jpg,nbcnews.com,English,United States
2542,"Cuomo says New York coronavirus temporary hospitals to include Javits Center , more as state grapples with crisis",0,https://www.foxnews.com/politics/cuomo-new-york-coronavirus-temporary-hospitals,20200321T213000Z,https://cf-images.us-east-1.prod.boltdns.net/v1/static/694940094001/16baa1f9-b89d-40e5-b477-6141e2fb3a36/d7148ed1-2edb-4338-82ec-4a1023db696a/1280x720/match/image.jpg,foxnews.com,English,United States
744,Banks warn of  utter chao in new small business lending program,1,https://www.nbcnews.com/business/business-news/banks-warn-utter-chaos-new-small-business-lending-program-n1175336?cid=public-rss_20200402,20200402T234500Z,https://media1.s-nbcnews.com/j/newscms/2020_14/3293546/200402-coronavirus-restaurant-closure-se-326p_1b4e398ecfd39219a68595238eeb7b2d.nbcnews-fp-1200-630.jpg,nbcnews.com,English,United States
528,Anti - Trump GOP group targets president over coronavirus,1,https://www.foxnews.com/politics/anti-trump-gop-group-coronavirus,20200606T113000Z,https://cf-images.us-east-1.prod.boltdns.net/v1/static/694940094001/6632df82-1cc3-45c7-a6c7-c18af8db8c12/15bb5484-4cc0-4520-bd9c-dd891d8db540/1280x720/match/image.jpg,foxnews.com,English,United States
1705,"Coronavirus : Trump using Defense power to produce masks , ventilators",1,https://www.usatoday.com/story/news/politics/2020/03/18/coronavirus-trump-using-defense-power-produce-masks-ventilators/2867151001/,20200318T220000Z,"https://www.gannett-cdn.com/presto/2020/03/18/USAT/6022b793-577b-4eac-93e3-a478cef112c1-AP_Virus_Outbreak_Trump.JPG?crop=5999,3375,x0,y0&fit=bounds",usatoday.com,English,United States
